Unidade de Despesa;Fonte de Recurso;Subfunção;Programa;Ação;Elemento;Dotação Inicial (R$);Dotação Atual (R$);Empenhado (R$);Liquidado (R$);Pago (R$);Pago Restos (R$)
22 - Escola de Enfermagem de Ribeirão Preto;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339093 - Indenizações e Restituições;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;449092 - Despesas de Exercícios Anteriores;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339035 - Serviços de Consultoria;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;740,16;740,16;740,16;740,16;0,00
22 - Escola de Enfermagem de Ribeirão Preto;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339037 - Serviços Limpeza, Vigilância e Outros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339039 - Outros Serviços de Terceiros - PJ;0,00;3272,86;3272,86;3272,86;3272,86;510,00
22 - Escola de Enfermagem de Ribeirão Preto;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;449052 - Equipamentos e Material Permanente;0,00;5071,00;5071,00;5071,00;640,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;449088 - Despesas com Tecnologia da Informação;0,00;1858,00;1858,00;1858,00;1858,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339030 - Material de Consumo;0,00;3218,50;3218,50;3218,00;3218,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339035 - Serviços de Consultoria;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339039 - Outros Serviços de Terceiros - PJ;0,00;18789,38;17579,45;17449,81;16654,81;0,00
22 - Escola de Enfermagem de Ribeirão Preto;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339093 - Indenizações e Restituições;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;449051 - Obras e instalações;0,00;205730,30;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;4 - Receita;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;4 - Receita;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;4 - Receita;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;5 - Recursos vinculados Federais;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;5 - Recursos vinculados Federais;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;5 - Recursos vinculados Federais;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;5 - Recursos vinculados Federais;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;5 - Recursos vinculados Federais;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;5 - Recursos vinculados Federais;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339048 - Outros Auxílios Financeiros a Pessoas Físicas;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;5 - Recursos vinculados Federais;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339093 - Indenizações e Restituições;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;5 - Recursos vinculados Federais;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;5 - Recursos vinculados Federais;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;5 - Recursos vinculados Federais;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339030 - Material de Consumo;0,00;29037,01;25823,83;16562,23;15946,23;3382,00
22 - Escola de Enfermagem de Ribeirão Preto;5 - Recursos vinculados Federais;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339033 - Passagens e despesas com Locomoção;0,00;13642,12;13642,12;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;5 - Recursos vinculados Federais;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;1062,00;1062,00;1062,00;1062,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;5 - Recursos vinculados Federais;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339039 - Outros Serviços de Terceiros - PJ;0,00;72010,53;71111,82;27676,00;26885,40;9098,00
22 - Escola de Enfermagem de Ribeirão Preto;5 - Recursos vinculados Federais;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339088 - Despesas com Tecnologia da Informação;0,00;6991,80;6800,20;6800,20;4491,80;0,00
22 - Escola de Enfermagem de Ribeirão Preto;5 - Recursos vinculados Federais;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339093 - Indenizações e Restituições;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;5 - Recursos vinculados Federais;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;449052 - Equipamentos e Material Permanente;0,00;265000,00;265000,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;5 - Recursos vinculados Federais;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339039005 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;233,26
22 - Escola de Enfermagem de Ribeirão Preto;5 - Recursos vinculados Federais;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;5 - Recursos vinculados Federais;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;5 - Recursos vinculados Federais;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
22 - Escola de Enfermagem de Ribeirão Preto;5 - Recursos vinculados Federais;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339014 - Diárias - Civil;0,00;4500,00;4500,00;4086,30;3983,50;0,00
88 - Escola de Engenharia de Lorena;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339020 - Auxílio Financeiro a Pesquisadores;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339030 - Material de Consumo;0,00;21323,60;21033,62;17291,62;17291,62;58755,90
88 - Escola de Engenharia de Lorena;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339033 - Passagens e despesas com Locomoção;0,00;141188,83;141188,83;103470,57;102013,24;29146,64
88 - Escola de Engenharia de Lorena;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339037 - Serviços Limpeza, Vigilância e Outros - PJ;0,00;2531484,47;2531484,47;1686468,31;1575632,78;404948,18
88 - Escola de Engenharia de Lorena;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339039 - Outros Serviços de Terceiros - PJ;3185799,00;771494,34;340201,37;234162,55;226523,07;35569,00
88 - Escola de Engenharia de Lorena;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339093 - Indenizações e Restituições;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;1 - Tesouro;363 - Ensino Profissional;1039 - Programa Estadual de Educação Profissional e Tecnológica;5292 - Desenvolvimento da Educação Profissional Técnica;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;1 - Tesouro;363 - Ensino Profissional;1039 - Programa Estadual de Educação Profissional e Tecnológica;5292 - Desenvolvimento da Educação Profissional Técnica;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;1151 - Adequação da Estrutura Física das Universidades e Faculdade Públicas;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;1151 - Adequação da Estrutura Física das Universidades e Faculdade Públicas;449051 - Obras e instalações;0,00;274217,02;159661,50;159661,50;137248,90;0,00
88 - Escola de Engenharia de Lorena;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;1151 - Adequação da Estrutura Física das Universidades e Faculdade Públicas;449052 - Equipamentos e Material Permanente;0,00;161,75;161,75;161,75;161,75;0,00
88 - Escola de Engenharia de Lorena;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339014 - Diárias - Civil;0,00;88020,00;88020,00;80415,85;80415,85;666,86
88 - Escola de Engenharia de Lorena;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339018 - Auxílio Financeiro a Estudantes;0,00;65542,00;65542,00;65542,00;65542,00;20000,00
88 - Escola de Engenharia de Lorena;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339020 - Auxílio Financeiro a Pesquisadores;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339030 - Material de Consumo;0,00;432609,48;421274,11;313117,80;297672,87;29136,53
88 - Escola de Engenharia de Lorena;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339033 - Passagens e despesas com Locomoção;0,00;92621,91;81522,82;74101,85;74101,85;45902,90
88 - Escola de Engenharia de Lorena;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;135541,29;135421,92;113164,61;107651,05;0,00
